Word/Phrase,Effort Score,Hits,Grid Name,Actual Position X,Actual Position Y,XY,Path,Cell Type,count
throat,3.55,3,15 TOPICS - Body Parts TEEN,533.33,694.29,"(5, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Body Parts TEEN,Regular,2
belly,3.55,3,15 TOPICS - Body Parts TEEN,960.0,694.29,"(5, 5)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Body Parts TEEN,Regular,2
beard,3.55,3,15 TOPICS - Body Parts TEEN,746.67,848.57,"(6, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Body Parts TEEN,Regular,2
muscle,3.55,3,15 TOPICS - Body Parts TEEN,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Body Parts TEEN,Regular,2
bone,3.55,3,15 TOPICS - Body Parts TEEN,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Body Parts TEEN,Regular,2
armpit,3.55,3,15 TOPICS - Body Parts TEEN,1173.33,231.43,"(2, 6)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Body Parts TEEN,Regular,2
princess,9.55,9,08 PLAY ACTIVITIES - dressing up core,1173.33,1157.14,"(8, 6)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 19 MAGIC WAND - Settings for switch touch and pointer -> Choose Version -> Child vocabulary -> 01 CORE - Home CHILD -> 08 PLAY ACTIVITIES - .Index pg1 core -> 08 PLAY ACTIVITIES - .Index pg2 core -> 08 PLAY ACTIVITIES - dressing up core,Regular,2
glasses,9.55,9,08 PLAY ACTIVITIES - dressing up core,1173.33,1002.86,"(7, 6)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 19 MAGIC WAND - Settings for switch touch and pointer -> Choose Version -> Child vocabulary -> 01 CORE - Home CHILD -> 08 PLAY ACTIVITIES - .Index pg1 core -> 08 PLAY ACTIVITIES - .Index pg2 core -> 08 PLAY ACTIVITIES - dressing up core,Regular,3
pirate,9.55,9,08 PLAY ACTIVITIES - dressing up core,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 19 MAGIC WAND - Settings for switch touch and pointer -> Choose Version -> Child vocabulary -> 01 CORE - Home CHILD -> 08 PLAY ACTIVITIES - .Index pg1 core -> 08 PLAY ACTIVITIES - .Index pg2 core -> 08 PLAY ACTIVITIES - dressing up core,Regular,2
mask,9.55,9,08 PLAY ACTIVITIES - dressing up core,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 19 MAGIC WAND - Settings for switch touch and pointer -> Choose Version -> Child vocabulary -> 01 CORE - Home CHILD -> 08 PLAY ACTIVITIES - .Index pg1 core -> 08 PLAY ACTIVITIES - .Index pg2 core -> 08 PLAY ACTIVITIES - dressing up core,Regular,1
how much does it cost?,5.55,5,07 DAILY LIFE - shopping phrases TEEN,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - shopping core TEEN -> 07 DAILY LIFE - shopping phrases TEEN,WordList,1
I want to pay by card,5.55,5,07 DAILY LIFE - shopping phrases TEEN,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - shopping core TEEN -> 07 DAILY LIFE - shopping phrases TEEN,WordList,1
I need some change,5.55,5,07 DAILY LIFE - shopping phrases TEEN,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - shopping core TEEN -> 07 DAILY LIFE - shopping phrases TEEN,WordList,1
I need a receipt,5.55,5,07 DAILY LIFE - shopping phrases TEEN,533.33,848.57,"(6, 3)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - shopping core TEEN -> 07 DAILY LIFE - shopping phrases TEEN,WordList,1
red,3.55,3,05 DESCRIBE - Colour,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,6
blue,3.55,3,05 DESCRIBE - Colour,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,5
gold,3.55,3,05 DESCRIBE - Colour,533.33,848.57,"(6, 3)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,4
silver,3.55,3,05 DESCRIBE - Colour,746.67,848.57,"(6, 4)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,2
dark,3.55,3,05 DESCRIBE - Colour,106.67,694.29,"(5, 1)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,3
bright,3.55,3,05 DESCRIBE - Colour,533.33,694.29,"(5, 3)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,3
pink,3.55,3,05 DESCRIBE - Colour,533.33,1157.14,"(8, 3)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,2
colourful,3.55,3,05 DESCRIBE - Colour,106.67,1157.14,"(8, 1)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,4
yellow,3.55,3,05 DESCRIBE - Colour,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,5
plain,3.55,3,05 DESCRIBE - Colour,746.67,540.0,"(4, 4)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,3
patterned,3.55,3,05 DESCRIBE - Colour,533.33,540.0,"(4, 3)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,3
dull,3.55,3,05 DESCRIBE - Colour,746.67,694.29,"(5, 4)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,4
flowery,3.55,3,05 DESCRIBE - Colour,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,3
rainbow,3.55,3,05 DESCRIBE - Colour,106.67,540.0,"(4, 1)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Colour,Regular,5
play Justin Bieber,6.57,6,23 APPS - Alexa Music Artist,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Artist,WordList,1
play Taylor Swift,6.57,6,23 APPS - Alexa Music Artist,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Artist,WordList,1
play Beyonce,6.57,6,23 APPS - Alexa Music Artist,320.0,231.43,"(2, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Artist,WordList,1
play Ed Sheeran,6.57,6,23 APPS - Alexa Music Artist,320.0,385.71,"(3, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Artist,WordList,1
play The Beatles,6.57,6,23 APPS - Alexa Music Artist,320.0,694.29,"(5, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Artist,WordList,1
play some happy music,6.57,6,23 APPS - Alexa Music Moods,533.33,540.0,"(4, 3)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Moods,WordList,1
play some sad music,6.57,6,23 APPS - Alexa Music Moods,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Moods,WordList,1
play some relaxed music,6.57,6,23 APPS - Alexa Music Moods,533.33,231.43,"(2, 3)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Moods,WordList,1
play some energetic music,6.57,6,23 APPS - Alexa Music Moods,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Music home -> 23 APPS - Alexa Music Moods,WordList,1
step-,3.55,3,02 PEOPLE - Family,106.67,1157.14,"(8, 1)",01 CORE - Home - TEEN ADULT -> 02 PEOPLE - Main -> 02 PEOPLE - Family,Regular,1
half-,3.55,3,02 PEOPLE - Family,320.0,1157.14,"(8, 2)",01 CORE - Home - TEEN ADULT -> 02 PEOPLE - Main -> 02 PEOPLE - Family,Regular,1
cousin,3.55,3,02 PEOPLE - Family,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 02 PEOPLE - Main -> 02 PEOPLE - Family,Regular,1
twin,3.55,3,02 PEOPLE - Family,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 02 PEOPLE - Main -> 02 PEOPLE - Family,Regular,1
great-,3.55,3,02 PEOPLE - Family,533.33,1157.14,"(8, 3)",01 CORE - Home - TEEN ADULT -> 02 PEOPLE - Main -> 02 PEOPLE - Family,Regular,1
pet,3.55,3,02 PEOPLE - Family,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 02 PEOPLE - Main -> 02 PEOPLE - Family,Regular,3
beef,4.55,4,15 TOPICS - Food - Meat & Fish,106.67,540.0,"(4, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
meat,4.55,4,15 TOPICS - Food - Meat & Fish,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
cod,4.55,4,15 TOPICS - Food - Meat & Fish,106.67,848.57,"(6, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
prawn,4.55,4,15 TOPICS - Food - Meat & Fish,746.67,694.29,"(5, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
paella,4.55,4,15 TOPICS - Food - Meat & Fish,746.67,848.57,"(6, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
salmon,4.55,4,15 TOPICS - Food - Meat & Fish,320.0,848.57,"(6, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
sushi,4.55,4,15 TOPICS - Food - Meat & Fish,533.33,848.57,"(6, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
tuna,4.55,4,15 TOPICS - Food - Meat & Fish,533.33,694.29,"(5, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
lamb,4.55,4,15 TOPICS - Food - Meat & Fish,106.67,385.71,"(3, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,2
mince,4.55,4,15 TOPICS - Food - Meat & Fish,320.0,385.71,"(3, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,2
drumstick,4.55,4,15 TOPICS - Food - Meat & Fish,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
pork,4.55,4,15 TOPICS - Food - Meat & Fish,106.67,231.43,"(2, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
tofu,4.55,4,15 TOPICS - Food - Meat & Fish,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
steak,4.55,4,15 TOPICS - Food - Meat & Fish,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
ham,4.55,4,15 TOPICS - Food - Meat & Fish,533.33,231.43,"(2, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
bacon,4.55,4,15 TOPICS - Food - Meat & Fish,746.67,231.43,"(2, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
meatballs,4.55,4,15 TOPICS - Food - Meat & Fish,960.0,540.0,"(4, 5)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
pepperoni,4.55,4,15 TOPICS - Food - Meat & Fish,1173.33,540.0,"(4, 6)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Food - .Index -> 15 TOPICS - Food - Meat & Fish,Regular,1
squeeze,3.55,3,04 ACTIONS - doing verbs,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
sell,3.55,3,04 ACTIONS - doing verbs,960.0,848.57,"(6, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
scratch,3.55,3,04 ACTIONS - doing verbs,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
tickle,3.55,3,04 ACTIONS - doing verbs,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
match,3.55,3,04 ACTIONS - doing verbs,106.67,694.29,"(5, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
sort,3.55,3,04 ACTIONS - doing verbs,320.0,694.29,"(5, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
bake,3.55,3,04 ACTIONS - doing verbs,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
dig,3.55,3,04 ACTIONS - doing verbs,106.67,385.71,"(3, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,4
fill,3.55,3,04 ACTIONS - doing verbs,320.0,231.43,"(2, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
knock,3.55,3,04 ACTIONS - doing verbs,1173.33,1157.14,"(8, 6)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
win,3.55,3,04 ACTIONS - doing verbs,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
rip,3.55,3,04 ACTIONS - doing verbs,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
collect,3.55,3,04 ACTIONS - doing verbs,106.67,1157.14,"(8, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
lose,3.55,3,04 ACTIONS - doing verbs,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
burn,3.55,3,04 ACTIONS - doing verbs,533.33,540.0,"(4, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
mix,3.55,3,04 ACTIONS - doing verbs,533.33,385.71,"(3, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
pick,3.55,3,04 ACTIONS - doing verbs,320.0,1157.14,"(8, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
save,3.55,3,04 ACTIONS - doing verbs,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
share,3.55,3,04 ACTIONS - doing verbs,533.33,694.29,"(5, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
build,3.55,3,04 ACTIONS - doing verbs,533.33,1157.14,"(8, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,4
close,3.55,3,04 ACTIONS - doing verbs,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
spend,3.55,3,04 ACTIONS - doing verbs,746.67,848.57,"(6, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
keep,3.55,3,04 ACTIONS - doing verbs,746.67,694.29,"(5, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
invite,3.55,3,04 ACTIONS - doing verbs,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
fight,3.55,3,04 ACTIONS - doing verbs,960.0,77.14,"(1, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
kill,3.55,3,04 ACTIONS - doing verbs,1173.33,77.14,"(1, 6)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
fix,3.55,3,04 ACTIONS - doing verbs,960.0,1157.14,"(8, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
fit,3.55,3,04 ACTIONS - doing verbs,746.67,1157.14,"(8, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
lock,3.55,3,04 ACTIONS - doing verbs,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
quit,3.55,3,04 ACTIONS - doing verbs,1173.33,1002.86,"(7, 6)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
freeze,3.55,3,04 ACTIONS - doing verbs,1173.33,540.0,"(4, 6)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
splash,3.55,3,04 ACTIONS - doing verbs,746.67,231.43,"(2, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,3
own,3.55,3,04 ACTIONS - doing verbs,960.0,694.29,"(5, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
melt,3.55,3,04 ACTIONS - doing verbs,960.0,540.0,"(4, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
boil,3.55,3,04 ACTIONS - doing verbs,746.67,540.0,"(4, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
spill,3.55,3,04 ACTIONS - doing verbs,533.33,231.43,"(2, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
print,3.55,3,04 ACTIONS - doing verbs,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
cover,3.55,3,04 ACTIONS - doing verbs,960.0,231.43,"(2, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,4
fold,3.55,3,04 ACTIONS - doing verbs,960.0,77.14,"(1, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
bend,3.55,3,04 ACTIONS - doing verbs,1173.33,77.14,"(1, 6)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main -> 04 ACTIONS - doing verbs,Regular,2
great game!,4.55,4,08 LEISURE ACTIVITIES - sports phrases TEEN,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 08 LEISURE ACTIVITIES - .Index pg1 core TEEN -> 08 LEISURE ACTIVITIES - sportS TEEN -> 08 LEISURE ACTIVITIES - sports phrases TEEN,WordList,1
I'm a big fan,4.55,4,08 LEISURE ACTIVITIES - sports phrases TEEN,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 08 LEISURE ACTIVITIES - .Index pg1 core TEEN -> 08 LEISURE ACTIVITIES - sportS TEEN -> 08 LEISURE ACTIVITIES - sports phrases TEEN,WordList,1
this is my team,4.55,4,08 LEISURE ACTIVITIES - sports phrases TEEN,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 08 LEISURE ACTIVITIES - .Index pg1 core TEEN -> 08 LEISURE ACTIVITIES - sportS TEEN -> 08 LEISURE ACTIVITIES - sports phrases TEEN,WordList,1
what was the final score?,4.55,4,08 LEISURE ACTIVITIES - sports phrases TEEN,533.33,848.57,"(6, 3)",01 CORE - Home - TEEN ADULT -> 08 LEISURE ACTIVITIES - .Index pg1 core TEEN -> 08 LEISURE ACTIVITIES - sportS TEEN -> 08 LEISURE ACTIVITIES - sports phrases TEEN,WordList,1
citizenship,4.55,4,16 EDUCATION - timetable expanded TEEN,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,1
which,4.55,4,16 EDUCATION - timetable expanded TEEN,106.67,1157.14,"(8, 1)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,3
timetable,4.55,4,16 EDUCATION - timetable expanded TEEN,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,3
subject,4.55,4,16 EDUCATION - timetable expanded TEEN,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,2
free,4.55,4,16 EDUCATION - timetable expanded TEEN,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,2
before,4.55,4,16 EDUCATION - timetable expanded TEEN,533.33,1157.14,"(8, 3)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,3
after,4.55,4,16 EDUCATION - timetable expanded TEEN,746.67,1157.14,"(8, 4)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,3
lesson,4.55,4,16 EDUCATION - timetable expanded TEEN,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - Timetable Core TEEN -> 16 EDUCATION - timetable expanded TEEN,Regular,2
new,3.55,3,07 DAILY LIFE - scheduling with core - TEEN,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - scheduling with core - TEEN,Regular,8
schedule,3.55,3,07 DAILY LIFE - scheduling with core - TEEN,960.0,1157.14,"(8, 5)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - scheduling with core - TEEN,Regular,2
appointment,3.55,3,07 DAILY LIFE - scheduling with core - TEEN,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - scheduling with core - TEEN,Regular,4
meeting,3.55,3,07 DAILY LIFE - scheduling with core - TEEN,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - scheduling with core - TEEN,Regular,3
cancel,3.55,3,07 DAILY LIFE - scheduling with core - TEEN,533.33,1157.14,"(8, 3)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - scheduling with core - TEEN,Regular,1
